type bsdf_data
format angles=deg bsdf=value scale=1
angles measured from local surface normal
AOI	0	deg.
FRED TIS integral (0-1)	8.29360721100674E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=0, AZI=0) [1/sr]
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=0) [1/sr]
50	0	0	0	2.03670951215422E-02
50	0	5	0	2.45791024029883E-02
50	0	10	0	3.11670499346392E-02
50	0	15	0	0.04110870327191
50	0	20	0	5.53670002418286E-02
50	0	25	0	7.44249614919465E-02
50	0	30	0	9.76422404400786E-02
50	0	35	0	0.122968906224366
50	0	40	0	0.147743550384597
50	0	45	0	0.170568671168967
50	0	50	0	0.193065843654789
50	0	55	0	0.220367137179517
50	0	60	0	0.260619199577412
50	0	65	0	0.324309363092008
50	0	70	0	0.422515865239267
50	0	75	0	0.560493091884085
50	0	80	0	0.723754912093913
50	0	85	0	0.86582191775871
50	0	89.9	0	0.923518450706077
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=10) [1/sr]
50	0	0	10	2.03670951215422E-02
50	0	5	10	0.024488549334735
50	0	10	10	0.030847219488586
50	0	15	10	4.02901885865067E-02
50	0	20	10	5.35904255025538E-02
50	0	25	10	7.10267075596546E-02
50	0	30	10	9.18592058492224E-02
50	0	35	10	0.114174455671334
50	0	40	10	0.135660723106518
50	0	45	10	0.155210465982732
50	0	50	10	0.174317790634194
50	0	55	10	0.197376779749411
50	0	60	10	0.231149622448189
50	0	65	10	0.284050404766854
50	0	70	10	0.364524050401775
50	0	75	10	0.475841141452442
50	0	80	10	0.605559005128984
50	0	85	10	0.717059600995473
50	0	89.9	10	0.762033684534513
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=20) [1/sr]
50	0	0	20	2.03670951215422E-02
50	0	5	20	2.42249607559019E-02
50	0	10	20	2.99376677435821E-02
50	0	15	20	3.80236401232831E-02
50	0	20	20	4.88140483839015E-02
50	0	25	20	6.21675217207806E-02
50	0	30	20	0.077224700770325
50	0	35	20	9.24993910944422E-02
50	0	40	20	0.106521168416863
50	0	45	20	0.118804212874994
50	0	50	20	0.130518088998296
50	0	55	20	0.144460940429219
50	0	60	20	0.164555397974178
50	0	65	20	0.195200302756763
50	0	70	20	0.240121758497022
50	0	75	20	0.299637329376662
50	0	80	20	0.366101791137327
50	0	85	20	0.421309443592191
50	0	89.9	20	0.44315632436703
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=30) [1/sr]
50	0	0	30	2.03670951215422E-02
50	0	5	30	2.38110943648293E-02
50	0	10	30	2.85727646382256E-02
50	0	15	30	0.034791566650747
50	0	20	30	4.23723134994953E-02
50	0	25	30	5.08874079390274E-02
50	0	30	30	5.95908096141929E-02
50	0	35	30	6.76252610370504E-02
50	0	40	30	0.074394351352466
50	0	45	30	7.99215313425298E-02
50	0	50	30	8.49819133298962E-02
50	0	55	30	9.09456234056135E-02
50	0	60	30	9.94556023705334E-02
50	0	65	30	0.112048945723745
50	0	70	30	0.129625515900334
50	0	75	30	0.151558134563705
50	0	80	30	0.174622245728621
50	0	85	30	0.192869012553082
50	0	89.9	30	0.199895390118218
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=40) [1/sr]
50	0	0	40	2.03670951215422E-02
50	0	5	40	2.32804614863656E-02
50	0	10	40	2.69325956970994E-02
50	0	15	40	0.031175349169448
50	0	20	40	3.56937093089537E-02
50	0	25	40	4.00605204534836E-02
50	0	30	40	4.38557056987276E-02
50	0	35	40	4.68044830529729E-02
50	0	40	40	4.88738813574971E-02
50	0	45	40	5.02908876078927E-02
50	0	50	40	5.14843346218563E-02
50	0	55	40	5.29795857896357E-02
50	0	60	40	5.52781386165915E-02
50	0	65	40	5.87341611580879E-02
50	0	70	40	6.34158746613395E-02
50	0	75	40	6.89510068998802E-02
50	0	80	40	7.44325699718121E-02
50	0	85	40	7.85555460509199E-02
50	0	89.9	40	8.00982546970341E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=50) [1/sr]
50	0	0	50	2.03670951215422E-02
50	0	5	50	2.26720180913426E-02
50	0	10	50	2.51985282786963E-02
50	0	15	50	2.76706200018568E-02
50	0	20	50	2.97774515316134E-02
50	0	25	50	3.12810796352212E-02
50	0	30	50	3.20978876490947E-02
50	0	35	50	3.23068401180742E-02
50	0	40	50	3.20925200426318E-02
50	0	45	50	3.16697978718426E-02
50	0	50	50	0.031229688220485
50	0	55	50	0.030915467753637
50	0	60	50	3.08171414802832E-02
50	0	65	50	3.09700206412961E-02
50	0	70	50	3.13514542034494E-02
50	0	75	50	3.18794345543728E-02
50	0	80	50	3.24227741623152E-02
50	0	85	50	3.28312470389492E-02
50	0	89.9	50	3.29830326849354E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=60) [1/sr]
50	0	0	60	2.03670951215422E-02
50	0	5	60	2.20248142144203E-02
50	0	10	60	2.35193671507982E-02
50	0	15	60	2.45936049766983E-02
50	0	20	60	2.50669703826721E-02
50	0	25	60	0.024910386479624
50	0	30	60	2.42465406626972E-02
50	0	35	60	2.32800053261234E-02
50	0	40	60	2.22093284544272E-02
50	0	45	60	2.11700394137436E-02
50	0	50	60	2.02224204873639E-02
50	0	55	60	1.93707923167227E-02
50	0	60	60	1.85947039303004E-02
50	0	65	60	1.78770175939926E-02
50	0	70	60	1.72202483681675E-02
50	0	75	60	1.66487587914174E-02
50	0	80	60	1.62001787805691E-02
50	0	85	60	1.59126159267562E-02
50	0	89.9	60	0.015813512624081
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=70) [1/sr]
50	0	0	70	2.03670951215422E-02
50	0	5	70	2.13737007053841E-02
50	0	10	70	2.19953821627854E-02
50	0	15	70	2.20804348602918E-02
50	0	20	70	2.15946235376252E-02
50	0	25	70	2.06373829473554E-02
50	0	30	70	1.93945938832428E-02
50	0	35	70	0.018061383781903
50	0	40	70	1.67809378978259E-02
50	0	45	70	1.56219660258073E-02
50	0	50	70	1.45896586635598E-02
50	0	55	70	1.36538778646265E-02
50	0	60	70	1.27801844228085E-02
50	0	65	70	1.19535007158499E-02
50	0	70	70	1.11878689675075E-02
50	0	75	70	1.05213040906557E-02
50	0	80	70	1.00014593380996E-02
50	0	85	70	9.67086030369594E-03
50	0	89.9	70	9.55751245772472E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=80) [1/sr]
50	0	0	80	2.03670951215422E-02
50	0	5	80	2.07466806063217E-02
50	0	10	80	2.06782992276448E-02
50	0	15	80	2.01358333434121E-02
50	0	20	80	1.91828793707893E-02
50	0	25	80	1.79523931004123E-02
50	0	30	80	1.66005576150105E-02
50	0	35	80	0.01526056818661
50	0	40	80	1.40162843397182E-02
50	0	45	80	1.28997737649789E-02
50	0	50	80	1.19052958149809E-02
50	0	55	80	1.10097583230968E-02
50	0	60	80	1.01918581024093E-02
50	0	65	80	9.4447148600756E-03
50	0	70	80	8.77939310017557E-03
50	0	75	80	8.22015317932536E-03
50	0	80	80	7.79553788274874E-03
50	0	85	80	7.53016670157876E-03
50	0	89.9	80	7.43994933742835E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=90) [1/sr]
50	0	0	90	2.03670951215422E-02
50	0	5	90	2.01639572262982E-02
50	0	10	90	1.95808470202308E-02
50	0	15	90	1.86891412624127E-02
50	0	20	90	1.75861668372284E-02
50	0	25	90	1.63726602590116E-02
50	0	30	90	1.51348229300923E-02
50	0	35	90	0.013935126279548
50	0	40	90	0.012811611360849
50	0	45	90	1.17827877576048E-02
50	0	50	90	0.010854732678547
50	0	55	90	1.00277767265066E-02
50	0	60	90	9.30131570343897E-03
50	0	65	90	8.67631725110246E-03
50	0	70	90	8.15584261585182E-03
50	0	75	90	7.74432593725975E-03
50	0	80	90	7.44642227289851E-03
50	0	85	90	7.26601087247255E-03
50	0	89.9	90	7.20561338195884E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=100) [1/sr]
50	0	0	100	2.03670951215422E-02
50	0	5	100	1.96383517250054E-02
50	0	10	100	1.86896171128956E-02
50	0	15	100	1.76374664811148E-02
50	0	20	100	1.65609648542756E-02
50	0	25	100	1.54988387351436E-02
50	0	30	100	1.44620887583798E-02
50	0	35	100	1.34520478483072E-02
50	0	40	100	1.24752235244454E-02
50	0	45	100	1.15497466136475E-02
50	0	50	100	1.07028051729344E-02
50	0	55	100	9.96256233201812E-03
50	0	60	100	9.34968231742981E-03
50	0	65	100	8.87217784615559E-03
50	0	70	100	8.52457456011054E-03
50	0	75	100	8.29051632357666E-03
50	0	80	100	8.14754383800929E-03
50	0	85	100	8.07303637064303E-03
50	0	89.9	100	8.05026709751993E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=110) [1/sr]
50	0	0	110	2.03670951215422E-02
50	0	5	110	0.019176594398703
50	0	10	110	1.79772859221811E-02
50	0	15	110	1.68736034617992E-02
50	0	20	110	1.58934778739833E-02
50	0	25	110	1.50094231689778E-02
50	0	30	110	1.41712975908096E-02
50	0	35	110	1.33385506553583E-02
50	0	40	110	1.25017968622223E-02
50	0	45	110	1.16868191224689E-02
50	0	50	110	0.010941842775408
50	0	55	110	1.03171432010338E-02
50	0	60	110	9.84773354878377E-03
50	0	65	110	9.54452456308159E-03
50	0	70	110	9.39318822393903E-03
50	0	75	110	9.35796080244635E-03
50	0	80	110	9.38919325590484E-03
50	0	85	110	9.43489443954592E-03
50	0	89.9	110	9.45513471199286E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=120) [1/sr]
50	0	0	120	2.03670951215422E-02
50	0	5	120	1.87809965133995E-02
50	0	10	120	1.74124390891688E-02
50	0	15	120	1.63032993876597E-02
50	0	20	120	1.54130121513053E-02
50	0	25	120	1.46564598787426E-02
50	0	30	120	1.39453760315976E-02
50	0	35	120	1.32238409721994E-02
50	0	40	120	1.24868490072196E-02
50	0	45	120	1.17749551653569E-02
50	0	50	120	1.11504034586574E-02
50	0	55	120	1.06697693405485E-02
50	0	60	120	1.03656372022909E-02
50	0	65	120	1.02400177913986E-02
50	0	70	120	1.02656490317459E-02
50	0	75	120	1.03915504962265E-02
50	0	80	120	1.05523559381711E-02
50	0	85	120	1.06822017346397E-02
50	0	89.9	120	1.07316090869465E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=130) [1/sr]
50	0	0	130	2.03670951215422E-02
50	0	5	130	1.84511103321595E-02
50	0	10	130	1.69664874618044E-02
50	0	15	130	1.58557999851872E-02
50	0	20	130	1.50031926340019E-02
50	0	25	130	0.014279130009251
50	0	30	130	1.35828929650384E-02
50	0	35	130	1.28725483114009E-02
50	0	40	130	1.21690817400224E-02
50	0	45	130	1.15330186684092E-02
50	0	50	130	1.10291929031681E-02
50	0	55	130	1.06992433077721E-02
50	0	60	130	1.05503346294825E-02
50	0	65	130	1.05572035040721E-02
50	0	70	130	0.010671687420954
50	0	75	130	1.08357073272953E-02
50	0	80	130	1.09944656373661E-02
50	0	85	130	0.011106176999891
50	0	89.9	130	1.11460648396697E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=140) [1/sr]
50	0	0	140	2.03670951215422E-02
50	0	5	140	1.81851213199039E-02
50	0	10	140	1.66176551241848E-02
50	0	15	140	1.54887020599327E-02
50	0	20	140	1.46086412743693E-02
50	0	25	140	1.38185071318961E-02
50	0	30	140	1.30291428510006E-02
50	0	35	140	1.22369355432176E-02
50	0	40	140	1.15026966137475E-02
50	0	45	140	1.09057090801892E-02
50	0	50	140	1.05010290051683E-02
50	0	55	140	1.02980168169446E-02
50	0	60	140	1.02600989732315E-02
50	0	65	140	1.03195381690995E-02
50	0	70	140	1.04025347202767E-02
50	0	75	140	1.04569702897664E-02
50	0	80	140	1.04688506042696E-02
50	0	85	140	1.04567428762121E-02
50	0	89.9	140	1.04484952126435E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=150) [1/sr]
50	0	0	150	2.03670951215422E-02
50	0	5	150	1.79808505402858E-02
50	0	10	150	1.63522517434081E-02
50	0	15	150	0.015186640726427
50	0	20	150	1.42298778976049E-02
50	0	25	150	1.33088741130943E-02
50	0	30	150	1.23637831746651E-02
50	0	35	150	1.14411450214878E-02
50	0	40	150	1.06416721822493E-02
50	0	45	150	1.00551087089972E-02
50	0	50	150	9.71780366338332E-03
50	0	55	150	9.60078669165547E-03
50	0	60	150	9.6194230122172E-03
50	0	65	150	9.66135114458347E-03
50	0	70	150	9.63189247393008E-03
50	0	75	150	9.49889086246826E-03
50	0	80	150	9.3050241755381E-03
50	0	85	150	9.13609143762704E-03
50	0	89.9	150	9.0697011793781E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=160) [1/sr]
50	0	0	160	2.03670951215422E-02
50	0	5	160	1.78363581596285E-02
50	0	10	160	1.61637255659606E-02
50	0	15	160	1.49542366538674E-02
50	0	20	160	1.39047540958001E-02
50	0	25	160	1.28404136922418E-02
50	0	30	160	1.17371900866003E-02
50	0	35	160	1.06885944921767E-02
50	0	40	160	9.8245696380818E-03
50	0	45	160	9.23565375590322E-03
50	0	50	160	8.93741729207752E-03
50	0	55	160	8.8679886944377E-03
50	0	60	160	8.90385346743946E-03
50	0	65	160	8.89839174921782E-03
50	0	70	160	8.74653494018074E-03
50	0	75	160	8.44243353760801E-03
50	0	80	160	8.07965484820877E-03
50	0	85	160	7.79151482260578E-03
50	0	89.9	160	7.68279785175359E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=170) [1/sr]
50	0	0	170	2.03670951215422E-02
50	0	5	170	1.77502207715076E-02
50	0	10	170	1.60503248543071E-02
50	0	15	170	1.48056777104594E-02
50	0	20	170	1.36831498287625E-02
50	0	25	170	1.25117484323233E-02
50	0	30	170	1.12962499946343E-02
50	0	35	170	1.01622782332624E-02
50	0	40	170	9.2555613169461E-03
50	0	45	170	8.66275322005939E-03
50	0	50	170	8.38375966300472E-03
50	0	55	170	8.33577808427766E-03
50	0	60	170	8.37182489191162E-03
50	0	65	170	8.32581809541159E-03
50	0	70	170	8.09029859410033E-03
50	0	75	170	7.68052460445288E-03
50	0	80	170	7.2219928661279E-03
50	0	85	170	6.87113522622123E-03
50	0	89.9	170	6.7411581228685E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=180) [1/sr]
50	0	0	180	2.03670951215422E-02
50	0	5	180	1.77215995656081E-02
50	0	10	180	1.60123997831437E-02
50	0	15	180	1.47543788303939E-02
50	0	20	180	1.36043985671621E-02
50	0	25	180	1.23937883997111E-02
50	0	30	180	1.11382831995892E-02
50	0	35	180	9.97474979746547E-03
50	0	40	180	9.05361624027105E-03
50	0	45	180	8.45933297428497E-03
50	0	50	180	8.18605449634319E-03
50	0	55	180	8.1439462726414E-03
50	0	60	180	8.17840042157546E-03
50	0	65	180	8.11729044247292E-03
50	0	70	180	7.85321075287298E-03
50	0	75	180	7.40929442021862E-03
50	0	80	180	6.92148797327004E-03
50	0	85	180	6.55246316533013E-03
50	0	89.9	180	6.41654822086591E-03
AOI	60	deg.
FRED TIS integral (0-1)	0.184158611727625
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=0) [1/sr]
60	0	0	0	1.90039861721451E-02
60	0	5	0	2.33968633640747E-02
60	0	10	0	3.01174057482171E-02
60	0	15	0	4.01003494869274E-02
60	0	20	0	5.42012504733294E-02
60	0	25	0	0.072880333348598
60	0	30	0	0.096107597773447
60	0	35	0	0.12391253645081
60	0	40	0	0.157563468844883
60	0	45	0	0.200800323344778
60	0	50	0	0.260619199577412
60	0	55	0	0.34746932361642
60	0	60	0	0.474349476123669
60	0	65	0	0.653214551201495
60	0	70	0	0.886962875378441
60	0	75	0	1.15842096870166
60	0	80	0	1.4238949276467
60	0	85	0	1.6213506489626
60	0	89.9	0	1.69469848082073
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=10) [1/sr]
60	0	0	10	1.90039861721451E-02
60	0	5	10	2.33023155840689E-02
60	0	10	10	2.97874275506377E-02
60	0	15	10	3.92648436874837E-02
60	0	20	10	5.24075224636546E-02
60	0	25	10	0.069475172561643
60	0	30	10	9.02754397948813E-02
60	0	35	10	0.114709143480276
60	0	40	10	0.143807066451534
60	0	45	10	0.180706262168844
60	0	50	10	0.23114962244819
60	0	55	10	0.30342979086144
60	0	60	10	0.407402940647602
60	0	65	10	0.551428551490435
60	0	70	10	0.736202511659309
60	0	75	10	0.946991585752934
60	0	80	10	1.14997236516093
60	0	85	10	1.29923300025994
60	0	89.9	10	1.35434262713415
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=20) [1/sr]
60	0	0	20	1.90039861721451E-02
60	0	5	20	2.30269865868373E-02
60	0	10	20	2.88486187907158E-02
60	0	15	20	3.69505464903431E-02
60	0	20	20	4.75839137783456E-02
60	0	25	20	6.05977302552394E-02
60	0	30	20	7.55315555902182E-02
60	0	35	20	9.21175980124021E-02
60	0	40	20	0.110969232954848
60	0	45	20	0.134025556226121
60	0	50	20	0.164555397974178
60	0	55	20	0.206772264788812
60	0	60	20	0.264949591492776
60	0	65	20	0.341651238473478
60	0	70	20	0.435010599650237
60	0	75	20	0.536204106949865
60	0	80	20	0.629403816306475
60	0	85	20	0.695710824004849
60	0	89.9	20	0.719765223591655
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=30) [1/sr]
60	0	0	30	1.90039861721451E-02
60	0	5	30	2.25943275021803E-02
60	0	10	30	0.027438506385076
60	0	15	30	3.36480451300732E-02
60	0	20	30	4.10751305994043E-02
60	0	25	30	4.92941170190856E-02
60	0	30	30	5.78019320517291E-02
60	0	35	30	6.63911177133685E-02
60	0	40	30	7.54532866556296E-02
60	0	45	30	8.60052651794446E-02
60	0	50	30	9.94556023705334E-02
60	0	55	30	0.117234075535912
60	0	60	30	0.140314534925947
60	0	65	30	0.16861233254012
60	0	70	30	0.200415269878374
60	0	75	30	0.232262004332029
60	0	80	30	0.259605773178411
60	0	85	30	0.278059858326239
60	0	89.9	30	0.28456709265864
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=40) [1/sr]
60	0	0	40	1.90039861721451E-02
60	0	5	40	2.20388924555134E-02
60	0	10	40	2.57413233449581E-02
60	0	15	40	2.99479838731912E-02
60	0	20	40	3.43202034064485E-02
60	0	25	40	3.84433832583583E-02
60	0	30	40	4.20268125574889E-02
60	0	35	40	4.50832208363166E-02
60	0	40	40	4.79555030054805E-02
60	0	45	40	5.11790376589251E-02
60	0	50	40	0.055278138616592
60	0	55	40	6.05849712887317E-02
60	0	60	40	6.71071185945542E-02
60	0	65	40	7.44606067934014E-02
60	0	70	40	8.19192374836084E-02
60	0	75	40	8.86126598617764E-02
60	0	80	40	0.093795026027016
60	0	85	40	9.70165797849139E-02
60	0	89.9	40	9.81014229924244E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=50) [1/sr]
60	0	0	50	1.90039861721451E-02
60	0	5	50	2.14008986365587E-02
60	0	10	50	2.39425290019841E-02
60	0	15	50	2.63530856264349E-02
60	0	20	50	2.83239671806975E-02
60	0	25	50	2.96377401742405E-02
60	0	30	50	0.03027416433356
60	0	35	50	3.04212444695838E-02
60	0	40	50	3.03837130670873E-02
60	0	45	50	3.04543262521406E-02
60	0	50	50	3.08171414802831E-02
60	0	55	50	3.15073438459678E-02
60	0	60	50	3.24211311412443E-02
60	0	65	50	3.33674053723231E-02
60	0	70	50	3.41513074569399E-02
60	0	75	50	3.46591868896531E-02
60	0	80	50	3.48984067749145E-02
60	0	85	50	3.49667566411303E-02
60	0	89.9	50	3.49740136052749E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=60) [1/sr]
60	0	0	60	1.90039861721451E-02
60	0	5	60	2.07207501295093E-02
60	0	10	60	0.022194310837274
60	0	15	60	0.023183206402507
60	0	20	60	2.35293261434356E-02
60	0	25	60	2.32293034457609E-02
60	0	30	60	2.24359851950776E-02
60	0	35	60	2.13876661452106E-02
60	0	40	60	2.03130364106404E-02
60	0	45	60	0.019363906866776
60	0	50	60	1.85947039303005E-02
60	0	55	60	1.79788734061746E-02
60	0	60	60	0.017445700876768
60	0	65	60	1.69244208748258E-02
60	0	70	60	0.016382170750202
60	0	75	60	1.58410192984803E-02
60	0	80	60	1.53671670213861E-02
60	0	85	60	1.50408618124159E-02
60	0	89.9	60	1.49244411824966E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=70) [1/sr]
60	0	0	70	1.90039861721451E-02
60	0	5	70	2.00346492268056E-02
60	0	10	70	2.05995094836274E-02
60	0	15	70	0.020575547055375
60	0	20	70	1.99648377094184E-02
60	0	25	70	1.88962293631746E-02
60	0	30	70	1.75716236246957E-02
60	0	35	70	1.61911779513731E-02
60	0	40	70	1.48979896520083E-02
60	0	45	70	1.37597124524672E-02
60	0	50	70	1.27801844228086E-02
60	0	55	70	1.19257974741724E-02
60	0	60	70	1.11544914272547E-02
60	0	65	70	1.04393917178086E-02
60	0	70	70	9.78113916859912E-03
60	0	75	70	9.20626470281962E-03
60	0	80	70	8.75497895831239E-03
60	0	85	70	8.46625326115203E-03
60	0	89.9	70	8.36692560854654E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=80) [1/sr]
60	0	0	80	1.90039861721451E-02
60	0	5	80	1.93718888555435E-02
60	0	10	80	1.92119110960072E-02
60	0	15	80	0.018535362769668
60	0	20	80	1.74504113424292E-02
60	0	25	80	1.61232908995018E-02
60	0	30	80	1.47236914470239E-02
60	0	35	80	1.33817678022835E-02
60	0	40	80	1.21706604925449E-02
60	0	45	80	1.11117144275477E-02
60	0	50	80	1.01918581024093E-02
60	0	55	80	9.38363962534249E-03
60	0	60	80	8.66211515183653E-03
60	0	65	80	8.01540611111071E-03
60	0	70	80	7.44756537014965E-03
60	0	75	80	6.97470952216516E-03
60	0	80	80	0.006617702228218
60	0	85	80	6.39526048807642E-03
60	0	89.9	80	6.31973542278423E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=90) [1/sr]
60	0	0	90	1.90039861721451E-02
60	0	5	90	1.87538687390894E-02
60	0	10	90	1.80462045395429E-02
60	0	15	90	1.69938783351197E-02
60	0	20	90	1.57429263089666E-02
60	0	25	90	1.44324520909741E-02
60	0	30	90	1.31674587196869E-02
60	0	35	90	1.20098066227739E-02
60	0	40	90	1.09832876104713E-02
60	0	45	90	1.00855962148908E-02
60	0	50	90	9.30131570343897E-03
60	0	55	90	8.61262441314246E-03
60	0	60	90	8.00635499527958E-03
60	0	65	90	7.47714075559279E-03
60	0	70	90	7.02715901633177E-03
60	0	75	90	6.66364131057932E-03
60	0	80	90	6.39563287069685E-03
60	0	85	90	6.23122324461087E-03
60	0	89.9	90	6.17581998579951E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=100) [1/sr]
60	0	0	100	1.90039861721451E-02
60	0	5	100	1.81944920391491E-02
60	0	10	100	1.70910912070945E-02
60	0	15	100	1.58523414117111E-02
60	0	20	100	1.46079593618014E-02
60	0	25	100	1.34415631021641E-02
60	0	30	100	1.23929157517087E-02
60	0	35	100	1.14703437028291E-02
60	0	40	100	0.010665026944059
60	0	45	100	9.96248835326467E-03
60	0	50	100	9.34968231742984E-03
60	0	55	100	8.81790966797336E-03
60	0	60	100	8.36271239340968E-03
60	0	65	100	7.98223280172699E-03
60	0	70	100	7.6753714340379E-03
60	0	75	100	7.44059125293717E-03
60	0	80	100	7.27563830260314E-03
60	0	85	100	7.1780014251607E-03
60	0	89.9	100	7.14571812017856E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=110) [1/sr]
60	0	0	110	1.90039861721451E-02
60	0	5	110	1.77014339828471E-02
60	0	10	110	1.63214553615841E-02
60	0	15	110	1.50094872011802E-02
60	0	20	110	0.013846113666649
60	0	25	110	1.28564358342275E-02
60	0	30	110	1.20298757744132E-02
60	0	35	110	1.13398261131875E-02
60	0	40	110	1.07583505068479E-02
60	0	45	110	1.02646629684767E-02
60	0	50	110	9.84773354878377E-03
60	0	55	110	9.5043471187107E-03
60	0	60	110	9.23465787607905E-03
60	0	65	110	9.03744535913996E-03
60	0	70	110	8.90678985528011E-03
60	0	75	110	8.8310896452762E-03
60	0	80	110	8.79460103548619E-03
60	0	85	110	8.78103024284057E-03
60	0	89.9	110	8.77804234311628E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=120) [1/sr]
60	0	0	120	1.90039861721451E-02
60	0	5	120	1.72777862050498E-02
60	0	10	120	1.57078564425512E-02
60	0	15	120	0.014377113486096
60	0	20	120	1.33018286970391E-02
60	0	25	120	1.24577417102278E-02
60	0	30	120	1.18032624521605E-02
60	0	35	120	1.12956226786211E-02
60	0	40	120	1.09001793603089E-02
60	0	45	120	0.010594097567436
60	0	50	120	1.03656372022909E-02
60	0	55	120	1.02103834101721E-02
60	0	60	120	1.01259957866662E-02
60	0	65	120	1.01070859942903E-02
60	0	70	120	1.01416061589197E-02
60	0	75	120	1.02097963482565E-02
60	0	80	120	1.02863080227915E-02
60	0	85	120	1.03453465078084E-02
60	0	89.9	120	1.03674387711139E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=130) [1/sr]
